greV,greQ,greA,cgpa,toeflScore,internExp,confPubs,journalPubs,researchExp,industryExp,university
152,168,3,8.84,104,0,0,0,0,0,SUNY Buffalo
134.0425532,170.212766,3.5,8.7,117,0,0,0,0,0,SUNY Buffalo
134.0425532,165.9574468,4,6.7,111,0,0,0,0,0,SUNY Buffalo
156,170,4,7.09,110,0,0,0,0,0,SUNY Buffalo
130,165.9574468,3,7.4,90,0,0,0,0,0,SUNY Buffalo
130,168.0851064,4,7.87,111,0,0,0,0,0,SUNY Buffalo
147,169,3,6.1,97,0,0,0,0,0,SUNY Buffalo
130,155.3191489,3.5,8.2,107,0,0,0,0,0,SUNY Buffalo
154,159,3.5,7.504,97,0,0,0,0,0,SUNY Buffalo
149,165,3,7.9,104,0,0,0,0,0,SUNY Buffalo
130,170.212766,4,6.74,107,0,0,0,0,0,SUNY Buffalo
130,168.0851064,3,7.7,105,0,0,0,0,0,SUNY Buffalo
150,167,3.5,7.53,107,3,0,0,6,7,SUNY Buffalo
156,163,3.5,7.2,100,0,0,0,0,0,SUNY Buffalo
152,168,3,6.43,109,0,0,0,0,0,SUNY Buffalo
130,159.5744681,2.5,6.613,101,0,0,0,0,0,SUNY Buffalo
151,163,3.5,6.2,104,0,0,0,0,0,SUNY Buffalo
131.9148936,170.212766,4,7.7,114,0,0,0,0,0,SUNY Buffalo
130,161.7021277,3.5,8.69,103,0,0,0,0,0,SUNY Buffalo
159,163,4.5,7.7,118,0,0,0,0,0,SUNY Buffalo
149,162,4,9.34,105,0,0,0,0,0,SUNY Buffalo
145,164,3,6.73,93,0,0,0,0,0,SUNY Buffalo
157,165,3.5,7,110,0,0,0,0,0,SUNY Buffalo
149,167,3,6.22,107,0,0,0,0,0,SUNY Buffalo
159,168,3.5,7.7,101,6,0,0,0,48,SUNY Buffalo
155,165,4,8.41,114,0,0,0,0,0,SUNY Buffalo
143,166,3,9.1,98,0,0,0,0,24,SUNY Buffalo
150,164,3.5,8.242,111,0,0,0,0,0,SUNY Buffalo
157,169,4,7.2,109,0,0,0,0,32,SUNY Buffalo
146,166,3,7.95,107,0,0,0,0,0,SUNY Buffalo
130,170.212766,3,7.8,96,0,0,0,0,0,SUNY Buffalo
157,165,4,8.2,110,0,0,0,0,0,SUNY Buffalo
150,162,3,6.583,99,0,0,0,0,0,SUNY Buffalo
149,156,3.5,7.7,106,0,0,0,0,29,SUNY Buffalo
130,157.4468085,3.5,6.145,103,0,0,0,0,0,SUNY Buffalo
149,149,3.5,6.52,107,0,0,0,0,0,SUNY Buffalo
148,159,3.5,7.7,103,0,0,0,0,0,SUNY Buffalo
147,163,3,9.5,102,5,0,0,0,29,SUNY Buffalo
156,165,3,7.56,106,0,0,0,0,0,SUNY Buffalo
141,164,3,6.9,107,0,0,0,0,0,SUNY Buffalo
130,153.1914894,3.5,7.5,108,0,0,0,0,0,SUNY Buffalo
156,167,2.5,7.8,88,12,2,1,12,0,SUNY Buffalo
154,164,4,9.603,104,0,0,0,0,0,SUNY Buffalo
149,159,2.5,6.826,98,0,0,0,0,0,SUNY Buffalo
152,164,4,8,113,0,0,0,0,0,SUNY Buffalo
130,165.9574468,3.5,8.14,100,0,0,0,0,0,SUNY Buffalo
155,165,3.5,6.02,113,0,0,0,0,0,SUNY Buffalo
148,167,4,7.57,107,0,3,1,0,0,SUNY Buffalo
140.4255319,170.212766,4,8.03,113,0,0,0,0,0,SUNY Buffalo
130,161.7021277,3,7.2,95,0,0,0,0,0,SUNY Buffalo
151,164,3.5,8.45,110,0,0,0,0,0,SUNY Buffalo
150,165,3.5,8.11,99,0,0,0,0,0,SUNY Buffalo
153,157,4.5,8.4,100,0,0,0,0,0,SUNY Buffalo
130,157.4468085,4,6.3,110,0,0,0,0,0,SUNY Buffalo
156,162,3.5,7.7,113,0,0,0,0,0,SUNY Buffalo
144.6808511,168.0851064,3.5,6.8,108,0,0,0,0,0,SUNY Buffalo
170.212766,148.9361702,4.5,7.2,112,0,0,0,0,0,SUNY Buffalo
130,161.7021277,3.5,7.3,106,0,0,0,0,0,SUNY Buffalo
152,158,3,6.8,100,0,0,0,0,0,SUNY Buffalo
157,162,3,6.3,116,0,0,0,0,0,SUNY Buffalo
150,170,3,7.2,104,0,0,0,0,0,SUNY Buffalo
142.5531915,163.8297872,3.5,6.548,102,0,0,0,0,0,SUNY Buffalo
148,164,3.5,7.092,104,0,0,0,0,0,SUNY Buffalo
152,162,3.5,6.5,91,6,0,0,0,58,SUNY Buffalo
130,170.212766,4,6.57,110,0,0,0,0,0,SUNY Buffalo
154,163,3.5,8.28,108,0,0,0,0,48,SUNY Buffalo
158,163,3,8.4,107,0,0,0,0,0,SUNY Buffalo
163.8297872,164,3,7.97,92,0,0,0,0,0,SUNY Buffalo
154,154,3.5,6.6,114,0,0,0,0,0,SUNY Buffalo
140.4255319,170.212766,3.5,9.16,113,0,0,0,0,0,Stanford University
161,168,4,9.1,115,0,0,0,0,0,Stanford University
152,164,3.5,9.06,100,0,0,0,0,0,Stanford University
138.2978723,170.212766,4,9.5,107,0,0,0,0,0,Stanford University
130,170.212766,4.5,9.27,112,0,0,0,0,0,Stanford University
165,166,5.5,9.1,118,0,0,0,0,36,Stanford University
162,170,4.5,8.44,107,0,0,0,0,0,Stanford University
159,168,3.5,8.2,107,0,0,1,0,0,Stanford University
131.9148936,170.212766,4.5,8,114,0,0,0,0,0,Stanford University
162,159,3.5,8.84,107,4,0,0,5,24,Stanford University
144.6808511,170.212766,5,9.48,111,0,0,0,0,0,Stanford University
130,161.7021277,4,7.5,107,0,0,0,0,0,Stanford University
136.1702128,170.212766,5,8.32,114,0,0,0,0,0,Stanford University
150,170,3.5,9.47,103,0,0,0,0,0,Stanford University
148.9361702,170.212766,4.5,9.85,119,0,0,0,0,0,Stanford University
130,163.8297872,3.5,9.18,104,0,0,0,0,0,Stanford University
162,161,4.5,7.36,115,0,0,0,0,66,Stanford University
140.4255319,170.212766,5,8.12,110,0,0,0,0,0,Stanford University
144.6808511,168.0851064,4,8,117,0,0,0,0,0,Stanford University
134.0425532,170.212766,3,9.29,107,0,0,0,0,0,Stanford University
155,170,5,9.22,112,3,3,1,10,0,Stanford University
161.7021277,170.212766,5,9.19,118,0,0,0,0,0,Stanford University
157.4468085,170.212766,5,9.3,117,0,0,0,0,0,Stanford University
130,165.9574468,4.5,8.87,115,12,0,0,0,0,Stanford University
170,169,5,8,118,0,0,0,0,0,Stanford University
154,168,4,7.3,118,0,0,0,0,0,Stanford University
148.9361702,170.212766,3,8.2,116,0,0,0,0,0,Stanford University
148,167,3.5,8.86,107,0,0,0,0,0,Stanford University
130,168.0851064,3.5,8.72,111,0,0,0,0,0,Stanford University
155.3191489,170.212766,4,9.45,118,0,0,0,0,0,Stanford University
155.3191489,168.0851064,4.5,7.47,105,0,0,0,0,0,Stanford University
156,164,4,9.8,114,0,0,0,0,0,Stanford University
148.9361702,168.0851064,4,7.7,107,0,0,0,0,0,Stanford University
145,165,3,7.8,98,0,0,0,0,0,Stanford University
159,168,3.5,7.014,107,0,0,0,0,0,Stanford University
134.0425532,170.212766,4,8.4,109,0,0,0,0,0,Stanford University
130,170.212766,5,7.133,110,0,0,0,0,0,Stanford University
153.1914894,170.212766,4.5,8.55,115,0,0,0,0,0,Stanford University
130,163.8297872,3.5,10,107,0,0,0,0,0,Stanford University
159,168,3.5,7.7,107,0,0,0,0,0,Stanford University
164,168,5,9.51,117,0,0,0,0,0,Stanford University
152,170,3,9.47,100,6,1,0,12,0,Stanford University
159.5744681,159.5744681,4,9.54,111,0,0,0,0,0,Stanford University
151,166,3.5,8.98,104,12,4,0,0,2,Stanford University
144.6808511,170.212766,3.5,10,109,0,0,0,0,0,Stanford University
154,164,4,9.603,104,0,0,0,0,0,Stanford University
130,170.212766,3,8.88,99,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
154,167,4,6.306,110,4,0,1,0,0,Rutgers University New Brunswick/Piscataway
130,157.4468085,4.5,7.5,101,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
136.1702128,170.212766,4.5,8.1,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
158,167,4,7.17,115,2,0,0,2,7,Rutgers University New Brunswick/Piscataway
155,168,4.5,7.08,114,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
150,161,3,8.4,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
151,165,4,7.42,107,6,0,0,0,6,Rutgers University New Brunswick/Piscataway
130,170.212766,3.5,7.8,98,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,3,6.74,97,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
157,170,4.5,8.89,114,6,1,2,12,3,Rutgers University New Brunswick/Piscataway
153,168,4,6.9,110,0,0,0,0,21,Rutgers University New Brunswick/Piscataway
144.6808511,170.212766,3,9.2,102,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
150,160,3,7.61,99,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,168.0851064,3.5,5.6,105,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
152,170,3.5,7.947,98,3,0,0,0,18,Rutgers University New Brunswick/Piscataway
160,169,4.5,7.82,111,0,1,0,6,24,Rutgers University New Brunswick/Piscataway
153,163,4,9.25,114,5,0,0,0,12,Rutgers University New Brunswick/Piscataway
150,163,4,7.753,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
131.9148936,165.9574468,4,8.29,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,3,8.6,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
160,164,4,8.1,112,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,148.9361702,3.5,6.7,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
131.9148936,170.212766,4.5,8.75,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
146,160,3.5,8.254,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
165,168,4.5,7.848,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
144.6808511,170.212766,4.5,8.06,114,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
134.0425532,153.1914894,3,6.8,98,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
159,170,4.5,9.1,113,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,157.4468085,4.5,7.1,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
140.4255319,170.212766,4,6.5,114,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
140.4255319,163.8297872,3,5.9,106,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,161.7021277,4,8.47,111,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
159,168,3.5,7.8,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
156,161,4,7.1,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,3.5,8.52,101,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,4,7.6,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
160,164,4.5,8.8,113,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
154,166,3.5,7.06,111,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
144.6808511,165.9574468,4,6.7,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,163.8297872,3,8.75,99,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,4,8.9,106,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
154,164,4,7.15,112,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
136.1702128,161.7021277,3.5,8.7,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
142,160,3,7.1,95,12,0,0,0,0,Rutgers University New Brunswick/Piscataway
156,163,3.5,8.93,114,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,3.5,7.9,93,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,2,7.44,91,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
153,170,3.5,7.65,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
134.0425532,168.0851064,4.5,7,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,159.5744681,4,8.4,106,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
144.6808511,164,4.5,6.83,113,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,168.0851064,4,6.9,109,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
160,167,4.5,7.3,107,0,0,0,0,84,Rutgers University New Brunswick/Piscataway
150,162,3.5,8.73,104,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
154,163,4.5,7.35,113,0,5,1,12,0,Rutgers University New Brunswick/Piscataway
149,161,3.5,8.18,102,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,157.4468085,3,6.7,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,3,8.13,103,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,161.7021277,3,6.156,104,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,148.9361702,3.5,8.32,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,4,7.72,102,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,163.8297872,3,7.63,113,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,161.7021277,4,7,106,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
136.1702128,161.7021277,4.5,7.9,113,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
151,162,4.5,8.33,113,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,2.5,6,100,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,3.5,7.8,113,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
142.5531915,170.212766,3.5,8.28,114,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
134.0425532,170.212766,3.5,7.1,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
153,162,4,7,114,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
157,167,4,7.271,105,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
158,170,4,7.16,117,0,0,0,0,54,Rutgers University New Brunswick/Piscataway
130,168.0851064,3.5,7.616,101,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
152,162,3.5,7.7,115,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
136.1702128,170.212766,4,8.79,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,168.0851064,4,7.67,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,159.5744681,3,7.9,97,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,161.7021277,3.5,8.97,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
149,168,3,7.7,102,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,164,4,7.092,93,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,163.8297872,4,8.33,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
134.0425532,159.5744681,3.5,7.03,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
134.0425532,155.3191489,4,7.492,116,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
149,166,4.5,6.7,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
150,165,3,7.8,106,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
157,165,3,8.68,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
155,170,3.5,9.26,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
155,161,3.5,8.278,103,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,163.8297872,4,7.567,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,168.0851064,3.5,7.3,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,4,8.1,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
153,168,3,7.65,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
154,162,3.5,8.31,114,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
158,169,4.5,8.52,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
144.6808511,168.0851064,5,8.2,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
144.6808511,168.0851064,5,6.6,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
131.9148936,170.212766,4,8.53,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
152,157,3,7.12,103,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,3,9.2,112,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,3.5,8.73,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
138.2978723,168.0851064,4.5,9.2,111,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,3.5,7.05,109,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
150,166,3,8.45,103,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,3.5,7.92,101,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
150,168,3.5,8.31,90,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
150,165,3.5,8.2,104,8,0,0,0,42,Rutgers University New Brunswick/Piscataway
130,163.8297872,4.5,7,109,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
142.5531915,170.212766,3,7.8,112,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
154,163,3.5,7.4,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
152,166,4,7.71,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
159,168,4.5,7.8,114,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
151,167,4,6.4,107,0,1,2,0,0,Rutgers University New Brunswick/Piscataway
153,164,4,8.88,109,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
156,163,4,7.13,119,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
144.6808511,170.212766,5,8.5,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,151.0638298,2.5,6,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,3,9.06,100,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,2.5,8.006,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
157,170,4.5,8.14,111,6,0,0,0,24,Rutgers University New Brunswick/Piscataway
130,168.0851064,3,7.4,102,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,168.0851064,4.5,6.533,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,3.5,6.79,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
152,168,3,6.658,100,0,0,0,14,0,Rutgers University New Brunswick/Piscataway
130,170.212766,3,6.75,104,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
158,166,3,8.04,111,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,4,6.5,104,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
157,163,4,7.1,112,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
164,157,3.5,6,114,11,0,0,11,23,Rutgers University New Brunswick/Piscataway
148,160,3,7.43,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,4,8.5,103,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,4.5,8.79,113,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,161.7021277,3.5,6.3,97,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
157,164,3.5,5.958,114,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
152,160,3.5,7.3,101,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
149,164,4,8.28,90,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
153,168,3.5,8.12,99,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,163.8297872,3.5,7.1,97,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
160,160,4,8.9,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
161,170,5,7.73,113,5,0,0,0,31,Rutgers University New Brunswick/Piscataway
130,168.0851064,3,8.2,102,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
161,165,4,6.963,118,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
150,165,3.5,8.12,105,3,0,0,0,19,Rutgers University New Brunswick/Piscataway
130,159.5744681,3.5,9.1,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,3,6.6,96,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
160,169,5,6.2,114,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
155,165,4.5,8.79,117,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,168.0851064,4.5,8.82,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
161,162,3.5,7.97,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
158,168,3,8.55,104,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
153,162,3.5,8.71,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
156,161,4.5,6.879,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,163.8297872,3,7.4,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,4,6.4,102,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
151,170,4,6.55,105,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
149,161,3,8,102,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
154,170,3,7.5,100,0,0,0,0,36,Rutgers University New Brunswick/Piscataway
146.8085106,170.212766,3,5.2,111,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
161,168,3.5,8.3,113,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
155,169,3,7.17,104,96,0,0,0,19,Rutgers University New Brunswick/Piscataway
142.5531915,170.212766,4.5,7.11,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,168.0851064,4,7.9,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
158,165,5.5,7.49,107,3,0,0,0,24,Rutgers University New Brunswick/Piscataway
140.4255319,153.1914894,4,6.4,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
156,169,4,8.93,108,0,0,0,0,24,Rutgers University New Brunswick/Piscataway
148,160,2.5,8.7,103,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
149,170,3.5,7.126,108,0,0,0,0,38,Rutgers University New Brunswick/Piscataway
130,170.212766,3,6.8,105,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,3,5.6,93,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
156,161,3.5,6.73,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
144,157,3,7.545,107,2,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,3,7.86,94,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
156,166,3.5,8.34,112,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
159,159,4,7.743,115,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
152,169,2,8.58,101,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
154,162,3.5,7.9,103,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,148.9361702,3,7.1,104,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
158,166,3.5,5.96,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
144,167,5,6.6,100,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
162,170,3.5,6.2,115,0,0,0,0,37,Rutgers University New Brunswick/Piscataway
152,165,4,8.72,112,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
156,168,4.5,6.312,102,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
152,170,3.5,7.7,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
155,166,3.5,8.75,103,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
152,162,3.5,7.81,106,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
156,170,4,6.8,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
146,165,3,7.28,96,3,0,0,2,0,Rutgers University New Brunswick/Piscataway
130,155.3191489,4,8.844,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
157,165,4.5,6.8,118,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
138.2978723,170.212766,3.5,8.86,102,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
163,165,3.5,7.13,99,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
157,163,4.5,8.32,115,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
148,161,3,9,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
153,168,4,7.26,104,8,1,0,6,18,Rutgers University New Brunswick/Piscataway
163,165,5,7.5,107,1,0,0,0,7,Rutgers University New Brunswick/Piscataway
134.0425532,161.7021277,3,7.5,91,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
155,166,4,5.8,113,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
131.9148936,168.0851064,4,7.3,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
149,162,3.5,8.36,89,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
150,165,3,8.3,99,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
151.0638298,170.212766,5,8.2,117,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
162,170,3.5,6.63,110,1,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,3.5,7.67,95,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
161,166,4,8.45,112,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
156,164,4,7,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
155,167,3,7.4,112,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,168.0851064,4,8.1,118,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,4,7.4,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
149,160,3,8,93,3,0,0,0,12,Rutgers University New Brunswick/Piscataway
130,161.7021277,4,7.18,109,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
155,164,3.5,8.33,110,2,0,0,0,29,Rutgers University New Brunswick/Piscataway
130,157.4468085,4,7.9,115,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
146,164,3,7.5,110,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,163.8297872,4,9,112,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
154,161,3,7.51,102,0,0,0,9,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,3,7.6,95,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,165.9574468,4,6.734,108,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
152,168,3,6.43,109,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,161.7021277,3,7.5,93,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
149,162,4,9.34,105,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
147,160,3,8,101,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
148,159,3.5,7.7,103,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,163.8297872,3.5,7,99,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
130,170.212766,3.5,9.25,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
146.8085106,168.0851064,5,5.7,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
147,165,3.5,7.1,107,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
170.212766,148.9361702,4.5,7.2,112,0,0,0,0,0,Rutgers University New Brunswick/Piscataway
164,168,4,8.3,119,0,0,1,0,0,Purdue University
154,161,4.5,7.85,111,0,0,0,0,0,Purdue University
